Location,Medium,Sample Date,Procedure Name,Nuclides/ Radiation,Result,Combined Standard Uncertainty,MDC,Unit
NAVAJO LAKE,AIR-FILTER,2015-12-13,Gross beta in air,Gross Beta,0.00861,0.00056,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-05-26,Gross beta in air,Gross Beta,0.00664,0.00043,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-04-28,Gross beta in air,Gross Beta,0.00846,0.00053,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-09-29,Gross beta in air,Gross Beta,0.01025,0.00064,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-08-10,Gross beta in air,Gross Beta,0.00779,0.0005,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-09-8,Gross beta in air,Gross Beta,0.00882,0.00055,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-05-6,Gross beta in air,Gross Beta,0.00595,0.00038,0.00011,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-02-23,Gross beta in air,Gross Beta,0.00635,0.00041,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-03-29,Gross beta in air,Gross Beta,0.0078,0.0005,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-02-3,Gross beta in air,Gross Beta,0.00711,0.00045,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-01-26,Gross beta in air,Gross Beta,0.00607,0.00039,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-07-26,Gross beta in air,Gross Beta,0.00674,0.00043,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-07-5,Gross beta in air,Gross Beta,0.00685,0.00044,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-09-6,Gross beta in air,Gross Beta,0.00504,0.00034,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-09-27,Gross beta in air,Gross Beta,0.00665,0.00043,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-09-13,Gross beta in air,Gross Beta,0.00973,0.00061,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-08-9,Gross beta in air,Gross Beta,0.00659,0.00043,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-06-21,Gross beta in air,Gross Beta,0.00874,0.00055,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-06-14,Gross beta in air,Gross Beta,0.01288,0.00079,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-03-1,Gross beta in air,Gross Beta,0.00713,0.00046,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-04-19,Gross beta in air,Gross Beta,0.00523,0.00035,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-02-9,Gross beta in air,Gross Beta,0.01002,0.00063,0.00018,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-03-22,Gross beta in air,Gross Beta,0.00749,0.00048,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-05-24,Gross beta in air,Gross Beta,0.00707,0.00045,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-05-3,Gross beta in air,Gross Beta,0.00475,0.00032,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-07-19,Gross beta in air,Gross Beta,0.00966,0.0006,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-09-20,Gross beta in air,Gross Beta,0.01395,0.00085,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-08-30,Gross beta in air,Gross Beta,0.00885,0.00056,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-08-23,Gross beta in air,Gross Beta,0.01125,0.0007,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-05-17,Gross beta in air,Gross Beta,0.00725,0.00046,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-04-12,Gross beta in air,Gross Beta,0.0065,0.00042,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-07-12,Gross beta in air,Gross Beta,0.00748,0.00048,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-04-5,Gross beta in air,Gross Beta,0.00562,0.00037,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-03-15,Gross beta in air,Gross Beta,0.00535,0.00035,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-02-16,Gross beta in air,Gross Beta,0.0106,0.00066,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-01-19,Gross beta in air,Gross Beta,0.01,0.00066,0.00028,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-01-14,Gross beta in air,Gross Beta,0.01611,0.00097,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-08-2,Gross beta in air,Gross Beta,0.00988,0.00062,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-08-16,Gross beta in air,Gross Beta,0.00848,0.00054,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-05-10,Gross beta in air,Gross Beta,0.00563,0.00037,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-03-8,Gross beta in air,Gross Beta,0.0068,0.00044,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-06-7,Gross beta in air,Gross Beta,0.0095,0.00059,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-05-31,Gross beta in air,Gross Beta,0.00959,0.0006,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2016-04-26,Gross beta in air,Gross Beta,0.00736,0.00047,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-11-30,Gross beta in air,Gross Beta,0.00791,0.0005,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-09-25,Gross beta in air,Gross Beta,0.00651,0.00044,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-09-17,Gross beta in air,Gross Beta,0.01173,0.00072,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-11-17,Gross beta in air,Gross Beta,0.01053,0.00065,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-08-24,Gross beta in air,Gross Beta,0.01183,0.00072,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-06-2,Gross beta in air,Gross Beta,0.01221,0.00075,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-12-5,Gross beta in air,Gross Beta,0.0118,0.00074,0.00019,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-07-20,Gross beta in air,Gross Beta,0.00904,0.00057,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-10-12,Gross beta in air,Gross Beta,0.00879,0.00055,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-05-25,Gross beta in air,Gross Beta,0.00538,0.00035,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-04-20,Gross beta in air,Gross Beta,0.0182,0.0011,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-07-27,Gross beta in air,Gross Beta,0.0089,0.00056,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-08-2,Gross beta in air,Gross Beta,0.00777,0.00051,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-09-8,Gross beta in air,Gross Beta,0.0196,0.0012,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-08-10,Gross beta in air,Gross Beta,0.00984,0.00061,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-04-26,Gross beta in air,Gross Beta,0.00912,0.00059,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-10-25,Gross beta in air,Gross Beta,0.00951,0.00059,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-05-13,Gross beta in air,Gross Beta,0.00977,0.0006,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-11-3,Gross beta in air,Gross Beta,0.00993,0.00061,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-05-4,Gross beta in air,Gross Beta,0.00624,0.0004,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-12-14,Gross beta in air,Gross Beta,0.01306,0.0008,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2017-10-3,Gross beta in air,Gross Beta,0.0063,0.0004,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2018-04-5,Gross beta in air,Gross Beta,0.00801,0.0005,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2018-03-2,Gross beta in air,Gross Beta,0.00776,0.00049,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2018-01-26,Gross beta in air,Gross Beta,0.00983,0.00061,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2018-11-6,Gross beta in air,Gross Beta,0.0069,0.00043,0.000085,PCI/M3
NAVAJO LAKE,AIR-FILTER,2018-12-5,Gross beta in air,Gross Beta,0.00652,0.00043,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2018-03-11,Gross beta in air,Gross Beta,0.00835,0.00052,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2018-09-26,Gross beta in air,Gross Beta,0.00837,0.00053,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2018-02-21,Gross beta in air,Gross Beta,0.00617,0.0004,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2018-12-19,Gross beta in air,Gross Beta,0.0312,0.0019,0.00017,PCI/M3
NAVAJO LAKE,AIR-FILTER,2018-06-28,Gross beta in air,Gross Beta,0.01023,0.00063,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2018-05-20,Gross beta in air,Gross Beta,0.00967,0.0006,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2018-07-24,Gross beta in air,Gross Beta,0.0083,0.00052,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2018-06-1,Gross beta in air,Gross Beta,0.00851,0.00053,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2018-01-11,Gross beta in air,Gross Beta,0.01415,0.00086,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2018-03-22,Gross beta in air,Gross Beta,0.00517,0.00034,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2018-02-9,Gross beta in air,Gross Beta,0.00543,0.00035,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2018-11-21,Gross beta in air,Gross Beta,0.01198,0.00072,0.000067,PCI/M3
NAVAJO LAKE,AIR-FILTER,2019-11-6,Gross beta in air,Gross Beta,0.01051,0.00064,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2019-11-12,Gross beta in air,Gross Beta,0.01159,0.00072,0.00017,PCI/M3
NAVAJO LAKE,AIR-FILTER,2019-11-18,Gross beta in air,Gross Beta,0.0233,0.0014,0.00017,PCI/M3
NAVAJO LAKE,AIR-FILTER,2019-12-23,Gross beta in air,Gross Beta,0.0099,0.00063,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2019-02-12,Gross beta in air,Gross Beta,0.00511,0.00032,0.000093,PCI/M3
NAVAJO LAKE,AIR-FILTER,2019-12-13,Gross beta in air,Gross Beta,0.00554,0.00035,0.0001,PCI/M3
NAVAJO LAKE,AIR-FILTER,2019-10-12,Gross beta in air,Gross Beta,0.0192,0.0012,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2019-10-25,Gross beta in air,Gross Beta,0.00563,0.00036,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2019-09-27,Gross beta in air,Gross Beta,0.0442,0.0027,0.00032,PCI/M3
NAVAJO LAKE,AIR-FILTER,2019-02-26,Gross beta in air,Gross Beta,0.00822,0.0005,0.000073,PCI/M3
NAVAJO LAKE,AIR-FILTER,2019-08-1,Gross beta in air,Gross Beta,0.00574,0.00036,0.00011,PCI/M3
NAVAJO LAKE,AIR-FILTER,2019-07-4,Gross beta in air,Gross Beta,0.00853,0.00052,0.000072,PCI/M3
NAVAJO LAKE,AIR-FILTER,2019-06-9,Gross beta in air,Gross Beta,0.00833,0.00052,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2019-12-18,Gross beta in air,Gross Beta,0.00531,0.00037,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2019-12-3,Gross beta in air,Gross Beta,0.00629,0.00039,0.000078,PCI/M3
NAVAJO LAKE,AIR-FILTER,2019-03-18,Gross beta in air,Gross Beta,0.0304,0.0019,0.00028,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-01-13,Gross beta in air,Gross Beta,0.00854,0.00055,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-10-2,Gross beta in air,Gross Beta,0.01628,0.00098,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-04-15,Gross beta in air,Gross Beta,0.0094,0.00058,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-03-16,Gross beta in air,Gross Beta,0.00316,0.00023,0.00017,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-03-10,Gross beta in air,Gross Beta,0.00689,0.00044,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-10-6,Gross beta in air,Gross Beta,0.019,0.0012,0.00027,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-11-12,Gross beta in air,Gross Beta,0.00783,0.00049,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-06-8,Gross beta in air,Gross Beta,0.00746,0.00048,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-04-2,Gross beta in air,Gross Beta,0.00581,0.00036,0.000059,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-04-7,Gross beta in air,Gross Beta,0.00782,0.00051,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-10-19,Gross beta in air,Gross Beta,0.00737,0.0005,0.00027,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-04-22,Gross beta in air,Gross Beta,0.00662,0.00043,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-03-3,Gross beta in air,Gross Beta,0.00721,0.00047,0.00017,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-02-4,Gross beta in air,Gross Beta,0.00813,0.00052,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-05-6,Gross beta in air,Gross Beta,0.01204,0.00075,0.00019,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-05-15,Gross beta in air,Gross Beta,0.00874,0.00054,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-07-21,Gross beta in air,Gross Beta,0.00739,0.00049,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-05-19,Gross beta in air,Gross Beta,0.00849,0.00055,0.00022,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-09-24,Gross beta in air,Gross Beta,0.0219,0.0013,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-06-2,Gross beta in air,Gross Beta,0.00522,0.00035,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-09-16,Gross beta in air,Gross Beta,0.01073,0.00079,0.0006,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-02-26,Gross beta in air,Gross Beta,0.00888,0.00055,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2020-02-18,Gross beta in air,Gross Beta,0.00658,0.0004,0.000069,PCI/M3
NAVAJO LAKE,AIR-FILTER,2022-09-20,Gross beta in air,Gross Beta,0.00526,0.00034,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2022-07-13,Gross beta in air,Gross Beta,0.00651,0.00043,0.00019,PCI/M3
NAVAJO LAKE,AIR-FILTER,2022-08-23,Gross beta in air,Gross Beta,0.00797,0.0005,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2022-08-3,Gross beta in air,Gross Beta,0.0562,0.0034,0.00058,PCI/M3
NAVAJO LAKE,AIR-FILTER,2022-09-12,Gross beta in air,Gross Beta,0.01495,0.00093,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2022-07-7,Gross beta in air,Gross Beta,0.00604,0.0004,0.00017,PCI/M3
NAVAJO LAKE,AIR-FILTER,2022-09-7,Gross beta in air,Gross Beta,0.00956,0.00059,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2022-06-24,Gross beta in air,Gross Beta,0.00597,0.00038,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2022-07-18,Gross beta in air,Gross Beta,0.00787,0.00051,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2022-09-29,Gross beta in air,Gross Beta,0.00578,0.00037,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2022-11-9,Gross beta in air,Gross Beta,0.00485,0.00033,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2022-04-11,Gross beta in air,Gross Beta,0.00549,0.00036,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2022-06-30,Gross beta in air,Gross Beta,0.00538,0.00036,0.00018,PCI/M3
NAVAJO LAKE,AIR-FILTER,2022-08-15,Gross beta in air,Gross Beta,0.00665,0.00048,0.00033,PCI/M3
NAVAJO LAKE,AIR-FILTER,2022-10-7,Gross beta in air,Gross Beta,0.00562,0.00037,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2022-06-15,Gross beta in air,Gross Beta,0.00894,0.00056,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2022-11-15,Gross beta in air,Gross Beta,0.008,0.00052,0.00018,PCI/M3
NAVAJO LAKE,AIR-FILTER,2022-06-6,Gross beta in air,Gross Beta,0.0081,0.00054,0.00027,PCI/M3
NAVAJO LAKE,AIR-FILTER,2022-10-21,Gross beta in air,Gross Beta,0.00767,0.00049,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2022-10-14,Gross beta in air,Gross Beta,0.00956,0.0006,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2022-08-12,Gross beta in air,Gross Beta,0.00722,0.00046,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2023-05-4,Gross beta in air,Gross Beta,0.00591,0.00038,0.00012,PCI/M3
SANTA FE,AIR-FILTER,2010-12-6,Gross beta in air,Gross Beta,0.0118,0.00073,0.00028,PCI/M3
SANTA FE,AIR-FILTER,2010-03-18,Gross beta in air,Gross Beta,0.00994,0.00069,0.00039,PCI/M3
SANTA FE,AIR-FILTER,2010-06-18,Gross beta in air,Gross Beta,0.0106,0.00071,0.0003,PCI/M3
SANTA FE,AIR-FILTER,2010-02-4,Gross beta in air,Gross Beta,0.0179,0.0012,0.00039,PCI/M3
SANTA FE,AIR-FILTER,2010-01-12,Gross beta in air,Gross Beta,0.0313,0.002,0.00051,PCI/M3
SANTA FE,AIR-FILTER,2010-04-8,Gross beta in air,Gross Beta,0.00892,0.00059,0.00022,PCI/M3
SANTA FE,AIR-FILTER,2010-04-22,Gross beta in air,Gross Beta,0.00743,0.00054,0.00038,PCI/M3
SANTA FE,AIR-FILTER,2010-09-17,Gross beta in air,Gross Beta,0.00573,0.00055,0.00076,PCI/M3
SANTA FE,AIR-FILTER,2010-06-9,Gross beta in air,Gross Beta,0.00696,0.00051,0.00038,PCI/M3
SANTA FE,AIR-FILTER,2010-04-14,Gross beta in air,Gross Beta,0.00857,0.00061,0.00038,PCI/M3
SANTA FE,AIR-FILTER,2010-10-15,Gross beta in air,Gross Beta,0.01225,0.00081,0.00038,PCI/M3
SANTA FE,AIR-FILTER,2010-11-28,Gross beta in air,Gross Beta,0.01317,0.0008,0.00021,PCI/M3
SANTA FE,AIR-FILTER,2010-12-20,Gross beta in air,Gross Beta,0.00689,0.00043,0.00016,PCI/M3
SANTA FE,AIR-FILTER,2010-01-29,Gross beta in air,Gross Beta,0.01154,0.00089,0.00075,PCI/M3
SANTA FE,AIR-FILTER,2010-11-5,Gross beta in air,Gross Beta,0.00597,0.00071,0.0014,PCI/M3
SANTA FE,AIR-FILTER,2010-02-26,Gross beta in air,Gross Beta,0.01558,0.00097,0.00021,PCI/M3
SANTA FE,AIR-FILTER,2010-09-24,Gross beta in air,Gross Beta,0.00578,0.00043,0.00032,PCI/M3
SANTA FE,AIR-FILTER,2010-02-12,Gross beta in air,Gross Beta,0.01469,0.00094,0.00031,PCI/M3
SANTA FE,AIR-FILTER,2010-01-14,Gross beta in air,Gross Beta,0.0195,0.0015,0.0012,PCI/M3
SANTA FE,AIR-FILTER,2010-03-30,Gross beta in air,Gross Beta,0.01022,0.00071,0.00038,PCI/M3
SANTA FE,AIR-FILTER,2010-01-19,Gross beta in air,Gross Beta,0.02,0.0013,0.0005,PCI/M3
SANTA FE,AIR-FILTER,2010-08-13,Gross beta in air,Gross Beta,0.00702,0.00074,0.0012,PCI/M3
SANTA FE,AIR-FILTER,2010-06-3,Gross beta in air,Gross Beta,0.01105,0.0007,0.00018,PCI/M3
SANTA FE,AIR-FILTER,2010-05-14,Gross beta in air,Gross Beta,0.00821,0.00069,0.00075,PCI/M3
SANTA FE,AIR-FILTER,2010-06-25,Gross beta in air,Gross Beta,0.01069,0.00072,0.00031,PCI/M3
SANTA FE,AIR-FILTER,2010-05-7,Gross beta in air,Gross Beta,0.00493,0.00057,0.00095,PCI/M3
SANTA FE,AIR-FILTER,2010-03-12,Gross beta in air,Gross Beta,0.00734,0.00064,0.00076,PCI/M3
SANTA FE,AIR-FILTER,2010-03-25,Gross beta in air,Gross Beta,0.01,0.00067,0.00027,PCI/M3
SANTA FE,AIR-FILTER,2010-04-30,Gross beta in air,Gross Beta,0.01219,0.0009,0.00061,PCI/M3
SANTA FE,AIR-FILTER,2010-11-18,Gross beta in air,Gross Beta,0.00628,0.00044,0.00024,PCI/M3
SANTA FE,AIR-FILTER,2010-01-26,Gross beta in air,Gross Beta,0.00551,0.00048,0.00056,PCI/M3
SANTA FE,AIR-FILTER,2010-05-5,Gross beta in air,Gross Beta,0.00521,0.00043,0.00045,PCI/M3
SANTA FE,AIR-FILTER,2010-03-4,Gross beta in air,Gross Beta,0.0172,0.0011,0.00032,PCI/M3
SANTA FE,AIR-FILTER,2010-07-1,Gross beta in air,Gross Beta,0.00741,0.00054,0.00037,PCI/M3
SANTA FE,AIR-FILTER,2010-04-16,Gross beta in air,Gross Beta,0.00652,0.00069,0.0011,PCI/M3
SANTA FE,AIR-FILTER,2010-04-27,Gross beta in air,Gross Beta,0.00547,0.00043,0.00036,PCI/M3
SANTA FE,AIR-FILTER,2010-05-11,Gross beta in air,Gross Beta,0.00742,0.00059,0.00057,PCI/M3
SANTA FE,AIR-FILTER,2010-09-29,Gross beta in air,Gross Beta,0.00546,0.00043,0.00039,PCI/M3
SANTA FE,AIR-FILTER,2010-10-19,Gross beta in air,Gross Beta,0.04,0.0025,0.00069,PCI/M3
SANTA FE,AIR-FILTER,2010-01-22,Gross beta in air,Gross Beta,0.00499,0.00051,0.00083,PCI/M3
SANTA FE,AIR-FILTER,2010-06-11,Gross beta in air,Gross Beta,0.00642,0.0007,0.0011,PCI/M3
SANTA FE,AIR-FILTER,2010-08-17,Gross beta in air,Gross Beta,0.00419,0.0004,0.00054,PCI/M3
SANTA FE,AIR-FILTER,2010-10-8,Gross beta in air,Gross Beta,0.0149,0.0012,0.0014,PCI/M3
SANTA FE,AIR-FILTER,2010-11-10,Gross beta in air,Gross Beta,0.01058,0.00075,0.00052,PCI/M3
SANTA FE,AIR-FILTER,2010-01-7,Gross beta in air,Gross Beta,0.0209,0.0013,0.00035,PCI/M3
SANTA FE,AIR-FILTER,2010-08-11,Gross beta in air,Gross Beta,0.00491,0.00041,0.00044,PCI/M3
SANTA FE,AIR-FILTER,2010-03-9,Gross beta in air,Gross Beta,0.00791,0.00057,0.00036,PCI/M3
SANTA FE,AIR-FILTER,2010-05-21,Gross beta in air,Gross Beta,0.00667,0.00047,0.00025,PCI/M3
SANTA FE,AIR-FILTER,2010-10-6,Gross beta in air,Gross Beta,0.00995,0.00066,0.00027,PCI/M3
SANTA FE,AIR-FILTER,2010-08-20,Gross beta in air,Gross Beta,0.00496,0.00048,0.00065,PCI/M3
SANTA FE,AIR-FILTER,2011-07-26,Gross beta in air,Gross Beta,0.00343,0.00027,0.00035,PCI/M3
SANTA FE,AIR-FILTER,2011-01-21,Gross beta in air,Gross Beta,0.00695,0.00045,0.00027,PCI/M3
SANTA FE,AIR-FILTER,2011-09-2,Gross beta in air,Gross Beta,0.00747,0.00055,0.00049,PCI/M3
SANTA FE,AIR-FILTER,2011-03-16,Gross beta in air,Gross Beta,0.00604,0.00042,0.00036,PCI/M3
SANTA FE,AIR-FILTER,2011-08-30,Gross beta in air,Gross Beta,0.00382,0.00026,0.0002,PCI/M3
SANTA FE,AIR-FILTER,2011-01-25,Gross beta in air,Gross Beta,0.00604,0.00045,0.00054,PCI/M3
SANTA FE,AIR-FILTER,2011-04-1,Gross beta in air,Gross Beta,0.0612,0.0036,0.00017,PCI/M3
SANTA FE,AIR-FILTER,2011-04-8,Gross beta in air,Gross Beta,0.00861,0.00064,0.00073,PCI/M3
SANTA FE,AIR-FILTER,2011-06-10,Gross beta in air,Gross Beta,0.00974,0.0006,0.00021,PCI/M3
SANTA FE,AIR-FILTER,2011-05-27,Gross beta in air,Gross Beta,0.00636,0.00042,0.00029,PCI/M3
SANTA FE,AIR-FILTER,2011-05-20,Gross beta in air,Gross Beta,0.00781,0.00049,0.00014,PCI/M3
SANTA FE,AIR-FILTER,2011-07-20,Gross beta in air,Gross Beta,0.00914,0.00056,0.00012,PCI/M3
SANTA FE,AIR-FILTER,2011-05-6,Gross beta in air,Gross Beta,0.00772,0.0005,0.00031,PCI/M3
SANTA FE,AIR-FILTER,2011-05-10,Gross beta in air,Gross Beta,0.01019,0.00069,0.00055,PCI/M3
SANTA FE,AIR-FILTER,2011-02-1,Gross beta in air,Gross Beta,0.00862,0.00058,0.00043,PCI/M3
SANTA FE,AIR-FILTER,2011-04-5,Gross beta in air,Gross Beta,0.0182,0.0012,0.00055,PCI/M3
SANTA FE,AIR-FILTER,2011-10-3,Gross beta in air,Gross Beta,0.01527,0.00091,0.0001,PCI/M3
SANTA FE,AIR-FILTER,2011-03-18,Gross beta in air,Gross Beta,0.00632,0.00053,0.00073,PCI/M3
SANTA FE,AIR-FILTER,2011-01-10,Gross beta in air,Gross Beta,0.01114,0.0007,0.00031,PCI/M3
SANTA FE,AIR-FILTER,2011-06-24,Gross beta in air,Gross Beta,0.00809,0.00052,0.00022,PCI/M3
SANTA FE,AIR-FILTER,2011-07-29,Gross beta in air,Gross Beta,0.00391,0.00034,0.00047,PCI/M3
SANTA FE,AIR-FILTER,2011-07-8,Gross beta in air,Gross Beta,0.01021,0.00064,0.0002,PCI/M3
SANTA FE,AIR-FILTER,2011-07-1,Gross beta in air,Gross Beta,0.01078,0.00068,0.00021,PCI/M3
SANTA FE,AIR-FILTER,2011-03-23,Gross beta in air,Gross Beta,0.0213,0.0013,0.0003,PCI/M3
SANTA FE,AIR-FILTER,2011-06-17,Gross beta in air,Gross Beta,0.01063,0.00066,0.0002,PCI/M3
SANTA FE,AIR-FILTER,2011-02-11,Gross beta in air,Gross Beta,0.01472,0.00089,0.00021,PCI/M3
SANTA FE,AIR-FILTER,2011-10-27,Gross beta in air,Gross Beta,0.01205,0.00072,0.0001,PCI/M3
SANTA FE,AIR-FILTER,2011-10-13,Gross beta in air,Gross Beta,0.00581,0.00039,0.00024,PCI/M3
